datetime,Total Power Output (MW),Energy Consumption (MW),Power Generated >90(MW),Power Generated <10(MW),Total Redundancy(MW)
2023-10-19,957.655458496,774.19443524,183.33924580000004,0.121777456,183.46102325600003
2023-10-20,689.053492774,607.661609144,81.39188362999998,0.0,81.39188362999998
2023-10-21,961.686906414,761.98194256,199.6665974,0.038366454,199.704963854
2023-10-22,951.60031032,759.06062387,192.53968645,0.0,192.53968645
2023-10-23,579.255475494,543.394473291,32.46230295000001,3.398699253,35.86100220300001
2023-10-24,775.2475279390001,672.691576539,102.55595140000001,0.0,102.55595140000001
2023-10-25,564.25750084,563.66494544,0.5925554000000091,0.0,0.5925554000000091
2023-10-26,795.0186754709999,691.1562936409999,103.86238182999998,0.0,103.86238182999998
2023-10-27,376.430164666,372.342042912,0.0,4.088121754,4.088121754
2023-10-28,782.207489662,677.649519962,104.55796969999999,0.0,104.55796969999999
2023-10-29,764.3227960849999,685.06246533,74.28310029999999,4.977230455,79.26033075499998
2023-10-30,530.874633857,526.28970427,1.4148502200000053,3.170079367,4.584929587000005
2023-10-31,847.326872582,720.378747272,126.94812531,0.0,126.94812531
2023-11-01,418.606314655,416.182705956,0.0,2.423608699,2.423608699
2023-11-02,238.986687844,232.2015181,0.0,6.785169744,6.785169744
2023-11-03,176.595328174,172.792513189,0.0,3.802814985,3.802814985
2023-11-04,337.689778612,330.73357776,0.0,6.956200852,6.956200852
2023-11-05,670.70548369,643.25278421,23.762796490000014,3.68990299,27.452699480000014
2023-11-06,781.873007089,715.937661199,65.93534589000002,0.0,65.93534589000002
2023-11-07,726.9774434120001,656.371782519,66.27057891000001,4.335081983,70.605660893
2023-11-08,705.867790887,656.26696749,47.169707020000004,2.431116377,49.600823397000006
2023-11-09,733.020439223,686.022491903,46.997947319999994,0.0,46.997947319999994
2023-11-10,827.8917117049999,729.210638505,98.68107319999997,0.0,98.68107319999997
2023-11-11,814.263309965,721.416538665,92.84677129999999,0.0,92.84677129999999
2023-11-12,258.087101958,255.57971795,0.0,2.507384008,2.507384008
2023-11-13,161.872708755,159.91888760999998,0.0,1.953821145,1.953821145
2023-11-14,423.310118266,419.48796075,0.0,3.822157516,3.822157516
2023-11-15,223.954851044,221.601713922,0.0,2.353137122,2.353137122
2023-11-16,169.486378911,165.296533357,0.0,4.189845554,4.189845554
2023-11-17,319.981597852,316.4147726,0.0,3.566825252,3.566825252
2023-11-18,232.46175558399997,231.05928525,0.0,1.402470334,1.402470334
2023-11-19,622.843749816,621.80676312,0.0,1.036986696,1.036986696
2023-11-20,322.57453472,319.43904483,0.0,3.13548989,3.13548989
2023-11-21,318.368821042,318.368821042,0.0,0.0,0.0
2023-11-22,476.37369816,472.54488868,0.0,3.8288094800000003,3.8288094800000003
2023-11-23,604.748709027,598.87651735,2.731320179999983,3.140871497,5.872191676999983
2023-11-24,579.0650603,579.0650603,0.0,0.0,0.0
2023-11-25,584.127854554,578.250924191,5.340397920000001,0.536532443,5.876930363000001
2023-11-26,284.506609173,281.192479275,0.0,3.314129898,3.314129898
2023-11-27,267.732071879,265.77330286,0.0,1.958769019,1.958769019
2023-11-28,344.488130854,340.84176334,0.0,3.646367514,3.646367514
2023-11-29,755.573708973,678.13600286,77.17544236,0.26226375300000004,77.437706113
2023-11-30,564.9403058639999,547.44030225,14.038371579999989,3.461632034,17.50000361399999
2023-12-01,664.2519013489999,649.11699386,14.774098799999976,0.360808689,15.134907488999975
2023-12-02,220.867546428,216.230942737,0.0,4.6366036909999995,4.6366036909999995
2023-12-03,650.514843469,647.2751108900001,3.095526790000008,0.144205789,3.239732579000008
2023-12-04,392.72773447,388.88548586,0.0,3.84224861,3.84224861
2023-12-05,307.269435758,303.43122644,0.0,3.838209318,3.838209318
2023-12-06,133.987865229,128.891546499,0.0,5.09631873,5.09631873
2023-12-07,219.28240374700002,217.36673998100002,0.0,1.915663766,1.915663766
2023-12-08,217.722044402,215.829599277,0.0,1.892445125,1.892445125
2023-12-09,339.453013517,337.57017045,0.0,1.882843067,1.882843067
2023-12-10,403.152166197,399.70721354799997,0.0,3.444952649,3.444952649
2023-12-11,267.535885687,265.44346751800003,0.0,2.092418169,2.092418169
2023-12-12,322.96562035299996,320.84012901,0.0,2.1254913429999998,2.1254913429999998
2023-12-13,168.403067413,162.84696072,0.0,5.556106693,5.556106693
2023-12-14,139.017147428,133.35662471,0.0,5.660522717999999,5.660522717999999
2023-12-15,176.619131054,171.25754023000002,0.0,5.361590824,5.361590824
2023-12-16,406.552883983,404.30141480000003,0.0,2.251469183,2.251469183
2023-12-17,274.79354653,271.6123331,0.0,3.18121343,3.18121343
